"metabolites";"genes";"value"
"glycerol.3.phosphate";"ebh";-0.0916333276142127
"imidazole.lactate";"ebh";0.201790105397036
"indole";"ebh";0.223866380201844
"kynurenine";"ebh";-0.115158239879559
"glycerophosphorylcholine..GPC.";"ebh";-0.0151802143725558
"allo.threonine";"ebh";-0.0586270425657231
"maltotriose";"ebh";-0.264465545950751
"N.acetylglutamate";"ebh";0.320811505166943
"N.acetylmuramate";"ebh";-0.352114815842606
"N.alpha.acetylornithine";"ebh";0.433157081480731
"protoporphyrin.IX";"ebh";-0.00398527571618631
"xanthosine";"ebh";0.167078677470718
"ribitol";"ebh";0.301080933589556
"X2.isopropylmalate";"ebh";0.0110044287016568
"quinate";"ebh";-0.00792427208496306
"gentisate";"ebh";0.17169391613015
"X5.aminovalerate";"ebh";-0.0842343632726924
"indolelactate";"ebh";-0.176490781716822
"X2..deoxyadenosine.5..monophosphate";"ebh";0.127489847115426
"glycylvaline";"ebh";0.143878048578787
"gamma.glutamylphenylalanine";"ebh";0.26277816813439
"X4.methyl.2.oxopentanoate";"ebh";-0.363620475978021
"X1.5.anhydroglucitol..1.5.AG.";"ebh";0.258115734120164
"X1.stearoyl.2.arachidonoyl.GPI..18.0.20.4.";"ebh";0.0462697401278914
"X1.oleoyl.GPS..18.1.";"ebh";-0.0208688737837751
"N.oleoyl.sphingosine..d18.1.18.1..";"ebh";0.480719142016449
"X1.palmitoyl.2.oleoyl.GPG..16.0.18.1.";"ebh";-0.0830960610663047
"X1.stearoyl.GPI..18.0.";"ebh";0.0574842614225806
"X1.2.dipalmitoyl.GPC..16.0.16.0.";"ebh";-0.112691918432386
"docosahexaenoate..DHA";"ebh";0.107948992572437
"X22.6n3.";"ebh";-0.00569151103193868
"X1.myristoyl.2.palmitoyl.GPC..14.0.16.0.";"ebh";0.0332258733606541
"N.acetylglucosamine.6.sulfate";"ebh";0.00910641765110188
"glucosamine.6.sulfate";"ebh";0.161828630341456
"alpha.hydroxyisocaproate";"ebh";-0.0889772891326413
"maleate";"ebh";0.0626066213513254
"isovalerate..C5.";"ebh";0.389515510329534
"X4.ureidobutyrate";"ebh";0.23416862797357
"X2.hydroxyoctanoate";"ebh";0.130525319665794
"isoxanthopterin";"ebh";0.0248529315061322
"mevalonolactone";"ebh";-0.170555613923762
"phenyllactate..PLA.";"ebh";0.098842574921335
"palmitoylcarnitine..C16.";"ebh";-0.113364588779999
"N.acetylaspartate..NAA.";"ebh";-0.0587799399218791
"acetylcarnitine..C2.";"ebh";-0.0899258743046311
"isocaproate..i6.0.";"ebh";0.115727390982753
"cysteine.s.sulfate";"ebh";-0.167520141373395
"X6.hydroxynicotinate";"ebh";0.218174589557649
"X1.palmitoylglycerol..16.0.";"ebh";0.208119586734558
"oxalate..ethanedioate.";"ebh";-0.124833808633855
"X4.hydroxybenzoate";"ebh";0.185886237944856
"X1.oleoylglycerol..18.1.";"ebh";-0.0899258743046311
"X3.methyl.2.oxobutyrate";"ebh";-0.034649839361825
"X2.oleoylglycerol..18.1.";"ebh";0.307151878690291
"X2.linoleoylglycerol..18.2.";"ebh";-0.0182128353022038
"X3.hydroxydecanoate";"ebh";0.310566785309454
"N.acetylglycine";"ebh";-0.149686740139987
"ribonate";"ebh";0.0845835804695508
"threonate";"ebh";0.0422740147083832
"galactonate";"ebh";-0.197305715773874
"beta.sitosterol";"ebh";-0.172832218336538
"indoleacetate";"ebh";0.0379434068795912
"X1.linoleoylglycerol..18.2.";"ebh";-0.1206600338771
"erythrose";"ebh";0.120090882773906
"X2.palmitoylglycerol..16.0.";"ebh";-0.190534134240526
"X1.methylhistidine";"ebh";-0.196093781863205
"nicotinic.acid.mononucleotide..NaMN.";"ebh";-0.198254300945864
"X7.ketodeoxycholate";"ebh";0.0642965038627674
"X6.oxolithocholate";"ebh";-0.0836652121694985
"indolepropionate";"ebh";-0.0925819127862025
"trigonelline..N..methylnicotinate.";"ebh";0.0544487888722133
"dodecanedioate..C12.";"ebh";-0.208499020803354
"glutamate..gamma.methyl.ester";"ebh";-0.283626966424944
"N.acetyltyrosine";"ebh";0.0673495472112743
"X3.hydroxylaurate";"ebh";0.195242607394572
"pyridoxate";"ebh";0.167127832116204
"threonylphenylalanine";"ebh";0.257732773090313
"X1.methylguanine";"ebh";-0.0628619215938668
"X5.hydroxyhexanoate";"ebh";-0.0141300273322233
"propionylglycine..C3.";"ebh";0.308859331999872
"butyrylglycine..C4.";"ebh";-0.100170594162121
"X2.hydroxyadipate";"ebh";0.132121555298897
"propionylcarnitine..C3.";"ebh";-0.198064583911466
"prolylhydroxyproline";"ebh";0.00853726654790801
"docosapentaenoate..DPA";"ebh";-0.331815093162025
"X22.5n3.";"ebh";0.443006086297861
"docosadienoate..22.2n6.";"ebh";0.421740967466656
"myristoleate..14.1n5.";"ebh";0.31094621937825
"X1.methylhistamine";"ebh";0.0273192529533056
"X4.imidazoleacetate";"ebh";0.116486259120345
"X1.methyl.4.imidazoleacetate";"ebh";0.27435920653688
"sebacate..C10.DC.";"ebh";-0.385833237575765
"guanidinosuccinate";"ebh";0.210518312618597
"delta.tocopherol";"ebh";0.0923921957518045
"daidzein";"ebh";-0.254600260162057
"I.urobilinogen";"ebh";0.153860514896742
"nervonate..24.1n9..";"ebh";-0.122367487186682
"N.acetylglutamine";"ebh";0.185367704164115
"N.acetylphenylalanine";"ebh";-0.0608991680417438
"N.acetylasparagine";"ebh";0.0844240803070904
"glycylleucine";"ebh";-0.0448074635035106
"gamma.glutamyl.epsilon.lysine";"ebh";0.095595584211939
"X1.palmitoyl.GPC..16.0.";"ebh";-0.13830371807611
"N.acetylarginine";"ebh";0.133371075181763
"campesterol";"ebh";0.130525319665794
"myristoylcarnitine..C14.";"ebh";-0.196357130601884
"X1.stearoyl.GPC..18.0.";"ebh";0.125592676771447
"X1.oleoyl.GPC..18.1.";"ebh";0.147902601988283
"N.acetylthreonine";"ebh";-0.360652082390514
"phenylacetylglycine";"ebh";-0.198064583911466
"N.acetylisoleucine";"ebh";-0.351355947705014
"X10.heptadecenoate..17.1n7.";"ebh";-0.107379841469243
"hyocholate";"ebh";-0.143805512073651
"N.acetylhistidine";"ebh";0.0597608658353561
"stachydrine";"ebh";-0.184594674469211
"alpha.hydroxyisovalerate";"ebh";-0.0159362308894283
"nicotinamide.riboside";"ebh";-0.0889772891326413
"gamma.glutamylthreonine";"ebh";-0.102447198574896
"p.cresol.sulfate";"ebh";-0.238853746307026
"nicotinate.ribonucleoside";"ebh";-0.171314482061354
"erythronate.";"ebh";-0.198254300945864
"N.acetylproline";"ebh";0.171124765026956
"eicosenoate..20.1n9.or.1n11.";"ebh";0.0302948906995364
"linolenate..18.3n3.or.3n6.";"ebh";0.131865250813998
"stearoylcarnitine..C18.";"ebh";-0.153291363793548
"laurylcarnitine..C12.";"ebh";0.02599123371252
"X1.linoleoyl.GPC..18.2.";"ebh";0.214328534464251
"X1.methylurate";"ebh";0.206807366979412
"X1.methylxanthine";"ebh";0.143305209632886
"beta.guanidinopropanoate";"ebh";0.335799150884382
"orotidine";"ebh";-0.104504161307924
"X4.hydroxyhippurate";"ebh";-0.107379841469243
"X5.6.dihydrouridine";"ebh";-0.141433285863809
"X1.margaroylglycerol..17.0.";"ebh";-0.138440412291453
"X1.pentadecanoylglycerol..15.0.";"ebh";-0.0292164232972852
"X1.arachidonylglycerol..20.4.";"ebh";0.249477900233312
"X1.linolenoylglycerol..18.3.";"ebh";0.125595001135523
"X3.ketosphinganine";"ebh";-0.228798743483935
"X5.methyluridine..ribothymidine.";"ebh";0.114209654707569
"isovalerylglycine";"ebh";-0.0125213242702651
"X7.methylguanine";"ebh";-0.00840163787321384
"X1.stearoyl.GPE..18.0.";"ebh";-0.152722212690354
"X1.stearoyl.GPG..18.0.";"ebh";-0.172263067233344
"X1.dihomo.linoleoylglycerol..20.2.";"ebh";0.10822325734174
"gamma.glutamylisoleucine.";"ebh";0.120090882773906
"N.glycolylneuraminate";"ebh";-0.00929613468549984
"diacetylchitobiose";"ebh";0.154747512991309
"pantetheine";"ebh";0.125942910392413
"oleoylcarnitine..C18.1.";"ebh";0.108707860710029
"X4.hydroxybutyrate..GHB.";"ebh";0.113450786569978
"X1.palmitoleoyl.GPC...16.1..";"ebh";-0.0432554838427339
"malonylcarnitine";"ebh";0.393217398395866
"glutamine_degradant.";"ebh";-0.101878047471702
"X2.hydroxy.3.methylvalerate";"ebh";0.0796811544471415
"X1.arachidonoyl.GPC...20.4..";"ebh";0.090495025407825
"X2.palmitoyl.GPC...16.0..";"ebh";0.0767836864853011
"X1.palmitoyl.GPE..16.0.";"ebh";0.0959317379778949
"X1.oleoyl.GPE..18.1.";"ebh";0.0937202149925902
"X1.linoleoyl.GPE..18.2..";"ebh";0.151204476415171
"X1.arachidonoyl.GPE..20.4n6..";"ebh";0.00952669518853347
"N.acetylcitrulline";"ebh";-0.126361198539714
"gulonate.";"ebh";0.184594674469211
"isobutyrylglycine..C4.";"ebh";0.0641243576265091
"beta.hydroxyisovaleroylcarnitine";"ebh";-0.000765922059703752
"X2.methylmalonylcarnitine..C4.DC.";"ebh";-0.11488244101471
"cholesterol.sulfate";"ebh";-0.218743740660843
"X7.HOCA";"ebh";-0.524920904888194
"tetradecanedioate..C14.";"ebh";-0.131284187803385
"hexadecanedioate..C16.";"ebh";-0.213811097766496
"octadecanedioate..C18.";"ebh";0.0643140746609071
"X1.myristoylglycerol..14.0.";"ebh";0.198444017980262
"glycerophosphoglycerol";"ebh";-0.0596167099156879
"glycerophosphoethanolamine";"ebh";0.22367638355519
"glycerophosphoinositol.";"ebh";-0.112881635466784
"X3..3.hydroxyphenyl.propionate";"ebh";-0.051603033356244
"sedoheptulose.7.phosphate";"ebh";0.418326060847493
"X1.palmitoyl.GPI...16.0.";"ebh";0.213594900175633
"deoxycarnitine";"ebh";-0.24037148258221
"X1.ribosyl.imidazoleacetate.";"ebh";0.0618477532137336
"X1.stearoyl.GPA..18.0.";"ebh";-0.0576739784569786
"N2.acetyllysine";"ebh";-0.249288183198914
"X3.4.dihydroxybutyrate";"ebh";0.120090882773906
"N6.acetyllysine";"ebh";0.0250809987139017
"mannitol.sorbitol";"ebh";0.244539737460542
"N6.carboxymethyllysine";"ebh";0.170176179854966
"X1.oleoyl.GPI..18.1.";"ebh";0.136596264766528
"glycylisoleucine";"ebh";0.0519824674250399
"methylphosphate";"ebh";-0.114589088776365
"dimethylarginine..ADMA...SDMA.";"ebh";-0.16239778144465
"N.methylalanine";"ebh";0.463478715034206
"gamma.glutamylalanine";"ebh";0.36292868680329
"N.acetylserine";"ebh";0.25801516678122
"X1.stearoyl.2.oleoyl.GPE..18.0.18.1.";"ebh";0.185922693709997
"N.arachidoyl.sphingosine..d18.1.20.0..";"ebh";0.0156575978546258
"X1.stearoyl.2.arachidonoyl.GPC..18.0.20.4.";"ebh";0.105373484086646
"X1.palmitoyl.2.linoleoyl.GPE..16.0.18.2.";"ebh";-0.149535954453338
"alanylleucine";"ebh";0.0715233219680294
"succinylcarnitine..C4.DC.";"ebh";0.0973248386461514
"bilirubin..E.E..";"ebh";0.157654855584701
"N.methylproline";"ebh";0.140272866986908
"alpha.tocotrienol";"ebh";0.139669550187028
"gamma.tocotrienol";"ebh";-0.182095023998609
"taurocholenate.sulfate.";"ebh";-0.0971351216117534
"X21.hydroxypregnenolone.disulfate";"ebh";-0.221589496176812
"X5alpha.pregnan.3beta.20beta.diol.monosulfate..1.";"ebh";0.00701953027272437
"X5alpha.pregnan.3beta.ol.20.one.sulfate";"ebh";0.28364863636167
"X2.hydroxyglutarate";"ebh";0.149876457174385
"norvaline";"ebh";0.101688330437304
"N.acetyl.beta.alanine";"ebh";-0.0382973146579046
"sphingomyelin..d18.1.18.1..d18.2.18.0.";"ebh";-0.0612786021105397
"palmitoyl.sphingomyelin..d18.1.16.0.";"ebh";0.436349179115299
"pregnenolone.sulfate";"ebh";0.110638844882696
"N1.N12.diacetylspermine";"ebh";-0.2413200677542
"ergothioneine";"ebh";-0.0144184946142446
"indole.3.carboxylate";"ebh";-0.0191614204741935
"X13.HODE...9.HODE";"ebh";0.0153670797862344
"X4.cholesten.3.one";"ebh";0.397646904098116
"N.acetyl.cadaverine";"ebh";-0.129175182300663
"stearoyl.ethanolamide";"ebh";0.213215175908654
"X2S.3R.dihydroxybutyrate";"ebh";-0.190665619569946
"oleanolate";"ebh";0.179472314540466
"S.carboxymethyl.L.cysteine";"ebh";0.0810091736879272
"X.16.or.17..methylstearate..a19.0.or.i19.0.";"ebh";0.251944221680485
"X2R.3R.dihydroxybutyrate";"ebh";0.0464806734274992
"alpha.ketoglutaramate.";"ebh";0.385040406716608
"piperidine";"ebh";0.385069019520523
"X2.3.dihydroxyisovalerate";"ebh";0.26731130146672
"X3.methylglutaconate";"ebh";0.113865020462466
"cysteinylglycine.disulfide.";"ebh";0.252513372783679
"formiminoglutamate";"ebh";0.096639825946131
"hydantoin.5.propionate";"ebh";-0.0583994872363006
"sulfate.";"ebh";-0.00132801924078569
"X4.hydroxyglutamate";"ebh";0.20267782749999
"cortolone";"ebh";-0.135837396628936
"L.urobilin";"ebh";0.0819577588599169
"D.urobilin";"ebh";0.207044562207584
"pantoate";"ebh";-0.344884565483589
"sedoheptulose";"ebh";-0.193395320075197
"gamma.carboxyglutamate";"ebh";0.177575144196487
"X8.hydroxyguanine";"ebh";-0.0812050945570534
"S.methylcysteine";"ebh";0.14390622832007
"argininate.";"ebh";0.101745867218586
"X2.oxoarginine.";"ebh";0.0454118082774432
"cis.4.decenoate..10.1n6..";"ebh";0.372793972591983
"X1.lignoceroyl.GPC..24.0.";"ebh";0.225211074256931
"X1..1.enyl.palmitoyl..GPC..P.16.0..";"ebh";-0.0187819864053976
"X1.methyl.5.imidazoleacetate";"ebh";-0.485865325093165
"tauroursodeoxycholate";"ebh";0.090305308373427
"X3..4.hydroxyphenyl.propionate";"ebh";0.0366153876388055
"X16.hydroxypalmitate";"ebh";-0.182912547619843
"X1..1.enyl.palmitoyl..GPE..P.16.0..";"ebh";-0.145355788001021
"X1..1.enyl.stearoyl..GPE..P.18.0..";"ebh";-0.0899258743046311
"X2.oxindole.3.acetate";"ebh";0.125127943599011
"N.oleoyltaurine";"ebh";0.0669752298566351
"linoleoylcarnitine..C18.2..";"ebh";0.0745587945183967
"N.methyl.GABA";"ebh";0.083603329046339
"glutaminylleucine";"ebh";0.164640899684098
"isoleucylglycine";"ebh";0.184025523366017
"leucylalanine";"ebh";0.189672271355962
"leucylglutamine.";"ebh";-0.190606795474831
"leucylglycine";"ebh";-0.0746729734436619
"lysylleucine";"ebh";0.329348771714851
"N.palmitoyltaurine";"ebh";0.0627963383857234
"N.stearoyltaurine";"ebh";-0.00682981323832641
"X2.O.methylascorbic.acid";"ebh";0.262758092641169
"carboxyethyl.GABA";"ebh";0.420332608077932
"hydroxymethylpyrimidine";"ebh";0.043065766808336
"trimethylamine.N.oxide";"ebh";0.179282597506068
"X3..sialyllactose";"ebh";0.138479184702479
"N6.methyllysine";"ebh";-0.24871903209572
"cis.urocanate";"ebh";0.0274368821429764
"dihydroferulate";"ebh";0.289720045300515
"imidazole.propionate";"ebh";0.186992494961835
"tyrosol";"ebh";0.125635356475345
"phenylalanylglycine";"ebh";0.298804329176781
"phenylalanylalanine";"ebh";0.527822887803486
"tryptophylglycine";"ebh";-0.0339593491572341
"valylglycine";"ebh";0.144374663176844
"prolylglycine";"ebh";-0.143615795039253
"N.palmitoylglycine";"ebh";0.282242279000833
"mannonate.";"ebh";-0.166571556201405
"X2.stearoyl.GPE..18.0..";"ebh";0.199392603152252
"nicotianamine";"ebh";-0.2731487040371
"margaroylcarnitine..C17..";"ebh";-0.148358720899201
"histidine.betaine..hercynine..";"ebh";-0.0433536544539409
"glycohyocholate";"ebh";0.336368301987576
"taurohyocholate.";"ebh";0.224724819097519
"X3b.hydroxy.5.cholenoic.acid";"ebh";-0.0199202886117854
"pterin";"ebh";0.171314482061354
"dimethylmalonic.acid";"ebh";0.00113830220638774
"X2.piperidinone";"ebh";-0.174539671646119
"N.acetyl.1.methylhistidine.";"ebh";0.110984465122804
"indolin.2.one";"ebh";0.0197305715773874
"X1.stearoyl.GPS..18.0..";"ebh";0.354333105101175
"sphingomyelin..d18.1.14.0..d16.1.16.0..";"ebh";0.283247532356148
"sphingomyelin..d18.2.16.0..d18.1.16.1..";"ebh";0.0395590238671627
"N.monomethylarginine";"ebh";0.202168050239329
"X6.oxopiperidine.2.carboxylate";"ebh";-0.0309238766068668
"N.delta.acetylornithine";"ebh";-0.0933407809237943
"acisoga";"ebh";0.454941448486298
"N.formylanthranilic.acid";"ebh";0.28495498566573
"N2.N5.diacetylornithine";"ebh";0.270882312131896
"methionine.sulfone";"ebh";0.10301634967809
"X1.methylhypoxanthine";"ebh";-0.123316072358671
"coprostanol";"ebh";0.406806198836845
"X1..1.enyl.oleoyl..GPE..P.18.1..";"ebh";0.382090107277483
"fructosyllysine";"ebh";0.127594453480417
"O.sulfo.L.tyrosine";"ebh";-0.099943979723578
"N.acetylmethionine.sulfoxide";"ebh";0.0123316072358671
"N.acetyltaurine";"ebh";-0.125592676771447
"X1.oleoyl.GPG..18.1..";"ebh";-0.177609841035994
"X1.palmitoyl.GPG..16.0..";"ebh";-0.279642908702587
"X1.palmitoyl.GPS..16.0..";"ebh";0.105292954090866
"N.linoleoyltaurine.";"ebh";0.210060334270189
"X10.hydroxystearate";"ebh";0.200720622393037
"methyl.glucopyranoside..alpha...beta.";"ebh";0.099943979723578
"alpha.CEHC.sulfate";"ebh";0.00777839841031619
"sphingomyelin..d18.1.24.1..d18.2.24.0..";"ebh";0.142287775798467
"myristoleoylcarnitine..C14.1..";"ebh";-0.128029504408861
"N.formylphenylalanine";"ebh";-0.0879735030646704
"arabonate.xylonate";"ebh";0.0973248386461514
"X1.dihomo.linolenylglycerol..20.3.";"ebh";0.199392603152252
"ribulose.xylulose";"ebh";0.100557710549622
"N.acetylhistamine";"ebh";0.228039875346343
"sphingomyelin..d18.1.20.0..d16.1.22.0..";"ebh";0.224814685761578
"sphingomyelin..d18.1.20.1..d18.2.20.0..";"ebh";0.245413925625923
"behenoyl.sphingomyelin..d18.1.22.0..";"ebh";0.17169391613015
"sphingomyelin..d18.1.22.1..d18.2.22.0..d16.1.24.1..";"ebh";0.204325246046598
"sphingomyelin..d18.1.22.2..d18.2.22.1..d16.1.24.2..";"ebh";0.241789426998817
"lignoceroyl.sphingomyelin..d18.1.24.0.";"ebh";0.336078416931646
"sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..";"ebh";0.0352194257622933
"X3.hydroxyhexanoate";"ebh";0.292577547707245
"N.carbamoylalanine";"ebh";0.0782231989976541
"X3beta.hydroxy.5.cholestenoate";"ebh";-0.017074533095816
"C.glycosyltryptophan";"ebh";0.0276454422147779
"arabitol.xylitol";"ebh";-0.0369281849636984
"N.acetylglucosamine.N.acetylgalactosamine";"ebh";0.29330253517924
"X2.pyrrolidineacetic.acid";"ebh";0.257825449746822
"linoleoyl.ethanolamide";"ebh";0.173644156205261
"X1.stearoyl.2.oleoyl.GPC..18.0.18.1.";"ebh";0.218824477334161
"X1.palmitoyl.2.arachidonoyl.GPC..16.0.20.4n6.";"ebh";0.278314889461801
"X1.palmitoyl.2.docosahexaenoyl.GPC..16.0.22.6.";"ebh";0.0612832839764678
"X1.stearoyl.2.docosahexaenoyl.GPC..18.0.22.6.";"ebh";0.202048641633823
"X1..1.enyl.stearoyl..2.oleoyl.GPE..P.18.0.18.1.";"ebh";0.0383228409483871
"sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.";"ebh";0.346992455913861
"X1.palmitoyl.2.stearoyl.GPC..16.0.18.0.";"ebh";-0.322329241442127
"X2.hydroxybutyrate.2.hydroxyisobutyrate";"ebh";-0.171422436757705
"X2.methylcitrate.homocitrate";"ebh";-0.0962731545729523
"oleate.vaccenate..18.1.";"ebh";0.131663621872181
"X1.palmitoleoylglycerol..16.1..";"ebh";0.176626559024497
"X2.palmitoleoylglycerol..16.1..";"ebh";0.172584679341912
"palmitoyl.dihydrosphingomyelin..d18.0.16.0..";"ebh";0.204704680115394
"tricosanoyl.sphingomyelin..d18.1.23.0..";"ebh";0.328903096770938
"sphingomyelin..d18.2.23.0..d18.1.23.1..d17.1.24.1..";"ebh";0.251944221680485
"sphingomyelin..d18.2.24.1..d18.1.24.2..";"ebh";0.10491352002207
"X1.stearoyl.2.arachidonoyl.GPE..18.0.20.4.";"ebh";0.155795374744398
"X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..";"ebh";0.336815424810288
"X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..";"ebh";0.280995957564389
"glutamyl.meso.diaminopimelate";"ebh";0.193701092120313
"X1.palmitoyl.2.arachidonoyl.GPE..16.0.20.4..";"ebh";0.227919815959036
"X1.stearoyl.2.linoleoyl.GPI..18.0.18.2.";"ebh";0.251950032535103
"gamma.tocopherol.beta.tocopherol";"ebh";0.269208471810699
"X1..1.enyl.stearoyl..2.arachidonoyl.GPE..P.18.0.20.4..";"ebh";0.404097283267646
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..";"ebh";0.272955626787538
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..";"ebh";0.316453041763649
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..";"ebh";0.219949264526663
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"ebh";0.327072167302076
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..";"ebh";0.350976513636218
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..";"ebh";0.258394600850016
"behenoyl.dihydrosphingomyelin..d18.0.22.0..";"ebh";0.107379841469243
"sphingomyelin..d18.0.18.0..d19.0.17.0..";"ebh";0.122969427053403
"N.palmitoyl.sphinganine..d18.0.16.0.";"ebh";-0.0830960610663047
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.";"ebh";0.248339598026924
"myristoyl.dihydrosphingomyelin..d18.0.14.0..";"ebh";0.208468622571418
"PAHSA..16.0.OH.18.0.";"ebh";0.505800140730351
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..";"ebh";0.0816000222038822
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..";"ebh";0.157381004514573
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..";"ebh";0.0872698358230597
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"ebh";0.399164640373299
"X1.palmitoyl.2.gamma.linolenoyl.GPC..16.0.18.3n6..";"ebh";0.132617088747317
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..";"ebh";0.231282734264131
"X1.2.dipalmitoyl.GPE..16.0.16.0..";"ebh";0.128821457572593
"X1.linoleoyl.GPG..18.2..";"ebh";0.0165053819926222
"thioproline";"ebh";0.013090475373459
"palmitoylcholine";"ebh";0.148738154967997
"X2.acetamidobutanoate";"ebh";-0.0303779413583123
"X2.methylserine";"ebh";0.202997226805813
"ursodeoxycholate.sulfate..1.";"ebh";-0.303357538002331
"X.S..3.hydroxybutyrylcarnitine";"ebh";-0.109656445882019
"glycosyl.N.palmitoyl.sphingosine..d18.1.16.0.";"ebh";0.103047843518532
"hexadecadienoate..16.2n6.";"ebh";0.149769166919925
"palmitoleoylcarnitine..C16.1..";"ebh";0.00208688737837751
"X3.methylglutarate.2.methylglutarate";"ebh";0.255934155943781
"X1.linoleoyl.galactosylglycerol..18.2..";"ebh";0.431098872719353
"X1.palmitoyl.galactosylglycerol..16.0..";"ebh";-0.0453423712211115
"X2..O.methylcytidine";"ebh";0.0737999263808048
"X2..O.methyluridine";"ebh";0.165622971029415
"gamma.glutamyl.alpha.lysine";"ebh";0.0237146292997445
"N.palmitoyl.sphingadienine..d18.2.16.0..";"ebh";0.322329241442127
"N.behenoyl.sphingadienine..d18.2.22.0..";"ebh";-0.11326106953558
"X2.hydroxybehenate";"ebh";-0.0440143519803258
"X2.hydroxynervonate.";"ebh";-0.228798743483935
