"regne";"phylum";"classe";"ordre";"famille";"genre";"espece";"abond1";"abond2";"abond3";"abond4";"abond5";"abond6";"abond7";"abond8";"abond9";"abond10";"abond11";"abond12";"abond13";"abond14";"abond15";"abond16";"abond17";"abond18";"abond19";"abond20";"abond21";"abond22";"abond23";"abond24";"abond25";"abond26";"abond27";"abond28";"abond29";"abond30";"abond31";"abond32";"abond33";"abond34"
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Luxibacter";"Luxibacter massiliensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.62891314777007e-07;0;0;0;0;0;3.54767377665975e-06;0;0;0;0;0;0;0;1.06254464730874e-05;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"Candidatus Mediterraneibacter guildfordensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45156525910803e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"Candidatus Mediterraneibacter merdavium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.35469577732408e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mobilisporobacter";"Mobilisporobacter senegalensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.81445657388503e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";NA;"Lachnospiraceae bacterium BX10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.62071761031715e-06;0;0;0;0;0;0;0;0;0;0;0;1.42347420057168e-05;0;0;3.34554355350254e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";NA;"Lachnospiraceae bacterium CLA-AA-H224";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.71758709210109e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Novisyntrophococcus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45156525910803e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"Roseburia sp. AF20-18LB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.70939155464817e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.95251652209793e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"Roseburia sp. CAG:471";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.46766094048365e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Suipraeoptans";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.12086530708226e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Candidatus Avilachnospira";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.54023920343905e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.64968387654823e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Candidatus Fimisoma";"Candidatus Fimisoma avicola";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.41527612763033e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Candidatus Scatomorpha";"Candidatus Scatomorpha gallistercoris";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.63301091649653e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ethanoligenens";"Ethanoligenens harbinense";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45156525910803e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Faecalibacterium";"Faecalibacterium sp. Marseille-P9312";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.06848049422894e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Fournierella";"Candidatus Fournierella merdigallinarum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.52414352206343e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.56210484568528e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Fournierella";"Candidatus Fournierella pullicola";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.89493498076313e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.95382419959391e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";NA;"Oscillospiraceae bacterium CLA-AA-H250";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0804784068781e-06;0;0;0;0;0;0;0;0;0;0;0;2.77751063526182e-06;0;0;2.73726290741117e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Oscillibacter";"Oscillibacter sp. CAG:241";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.66930004797423e-05;0;0;0;0;3.32316445011598e-07;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Oscillibacter";"Oscillibacter sp. NSJ-62";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.26602183299306e-06;0;0;1.8367474386557e-06;1.59104382339286e-06;0;0;0;0;0;0;0;1.70122526409786e-05;3.15814572631825e-07;0;3.64968387654823e-06;2.62035841336191e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Candidatus Ruminococcus intestinipullorum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92332396831814e-05;0;0;0;0;0;0;0;0;1.1781163036415e-05;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp. AM30-15AC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.16915235120912e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp. AM58-7XD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.53204366598612e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp. OM08-7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.81445657388503e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Paeniclostridium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.12496307580872e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Faecalibacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.35469577732408e-06;0;0;3.97961945042068e-06;0;3.65548089512758e-06;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";NA;"Erysipelotrichaceae bacterium CAG:64";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17734788866204e-06;0;0;3.06124573109283e-07;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Schwartzia";"Schwartzia sp.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.23383047024182e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";NA;NA;NA;NA;"Firmicutes bacterium ADurb.Bin182";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17734788866204e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";NA;NA;NA;NA;"Firmicutes bacterium AM31-12AC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.53204366598612e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";NA;NA;NA;NA;"Firmicutes bacterium CAG:646";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00013826159093004;3.60964569522679e-06;0;0;0;0;0;0;0;0;6.90840485695213e-05;0;0;0;0;1.82484193827411e-06;0
"Bacteria";NA;NA;NA;NA;NA;"bacterium D16-54";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17734788866204e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Eukaryota";"Nematoda";"Enoplea";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.98360892509415e-06;0;0;0;0;0;0;0;5.19909350916282e-06;0;0;0;4.86064361170818e-06;0;4.08671018195668e-06;0;0
"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";NA;"Podoviridae sp. ct5O42";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.98360892509415e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"Atopobium deltae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.40776182113845e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"Collinsella bouchesdurhonensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.69253940379482e-06;0;3.85716962117696e-05;3.18208764678573e-06;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides intestinalis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42916341046545e-05;1.12239282177412e-05;0;0;0;0;2.24205910708395e-06;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"Phocaeicola massiliensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.48261881182748e-07;0;1.24101418224643e-05;0;3.27477579383976e-06;0;0;0;3.89313422877965e-05;0;1.87481967880173e-05;0;0;3.22388742428427e-05;3.32158108736017e-06
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella buccalis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.30218509902161e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. KH2C16";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52675198665875e-06;0;0;0;5.98169601020876e-06;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. PMUR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.63504135751555e-05;0;0;0;0;0;2.88264742339364e-06;0;2.07720506168369e-05;3.81679826350946e-06;0;0;0;0;1.33821742140102e-05;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. Rep29";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.88771655618143e-06;0;0;0;0;0;0;2.02186969800777e-06;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Weeksellaceae";"Halpernia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.44385827809071e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. AF18-27";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.16578741713607e-06;0;1.22449829243713e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Blautia";"Blautia sp. RD014234";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.16578741713607e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Butyrivibrio";"Butyrivibrio sp. M55";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.44385827809071e-06;0;0;0;0;0;0;0;0;8.77863600607176e-06;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Dorea";"Dorea sp. AF24-7LB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.44385827809071e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;NA;"Clostridiales bacterium AHG0011";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerofilum";"Candidatus Anaerofilum excrementigallinarum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.69253940379482e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerotruncus";"Anaerotruncus sp. G3(2012)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.21929139045357e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp. NSJ-71";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.80482284761339e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Ackermannviridae";NA;"Ackermannviridae sp.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.80482284761339e-06;0;0;0;0;0;0;0;0;0;0;0;0;1.96162088733921e-05;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";"Adlercreutzia equolifaciens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.97914257419297e-06;0;0;0;0;1.60147079077425e-06;0;0;0;0;0;0;7.35607832752203e-06;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides zoogleoformans";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.15980591583326e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";NA;NA;"Bacteroidales bacterium 43_8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.48261881182748e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. Marseille-P4334";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000164243482919613;1.8367474386557e-06;0;0;0;0;0;0;0;5.04742391260823e-06;0;0;0;2.1289822613198e-06;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides sp. AM18-12LB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.34687138612895e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides sp. OF01-14";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.11544034650511e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Tannerella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.61891658413962e-06;0;0;3.65548089512758e-05;0;1.60147079077425e-06;5.48793203744965e-06;2.04620200106154e-05;0;0;0;0;0;0;0
"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium sp. HMSC073F01";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.74130940591374e-07;0;0;2.65853156009278e-06;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium sp. oral taxon 370";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.12239282177412e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"Victivallaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.24478564354824e-06;0;0;0;2.8381390213278e-05;0;1.15535411314729e-06;9.30091818664338e-06;2.36641492337587e-05;0;0.000165609071627486;0;0;0;0.000146149567843847
"Bacteria";NA;NA;NA;NA;NA;"uncultured pig faeces bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.1084878712361e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Sinorhizobium";"Sinorhizobium sp. GL28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.12239282177412e-06;0;0;5.38352640918789e-05;3.16561660071177e-05;9.60882474464548e-06;0;0;0;0;0;2.84233115368642e-06;8.17342036391337e-07;0;0
"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Azospirillaceae";"Azospirillum";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.74130940591374e-07;0;0;0;0;0;0;0;0;2.01896956504329e-06;0;0;0;0;0
"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"Candidatus Sutterella merdavium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.1084878712361e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"Sutterella massiliensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.61196410887061e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Salmonella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.99304752473099e-06;0;0;0;2.18318386255984e-06;0;0;0;0;0;3.12469946466954e-06;0;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Senegalimassilia";"Senegalimassilia anaerobia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.97961945042068e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Senegalimassilia";"Senegalimassilia faecalis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.65311432773207e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Raoultibacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.57148804705992e-06;0;0;0;0;0;0;1.52671930540378e-06;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides sp. AF27-14";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.28574402352996e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Weeksellaceae";"Ornithobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.55108668100962e-05;0;3.32316445011598e-07;0;0;4.33257792430235e-06;5.58055091198603e-06;0;0;0;0;0;0;0
"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Weeksellaceae";"Ornithobacterium";"Ornithobacterium rhinotracheale";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.06124573109283e-07;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus gallolyticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22449829243713e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus himalayensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22449829243713e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus loxodontisalivarius";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.36737030420211e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus pneumoniae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.14287201176498e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus salivarius";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.20411774285781e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Butyricicoccus";"Butyricicoccus intestinisimiae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.14287201176498e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Butyricicoccus";"Butyricicoccus sp. AF22-28AC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.06124573109283e-07;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium baratii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000311940939998359;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium phoceensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75512115798355e-06;0;0;0;0;0;0;0;0;0;0;0;1.0644911306599e-05;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. AF46-9NS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.18373719327848e-07;0;0;0;0;0;0;0;0;0;2.21070200842277e-06;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. AM22-11AC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22449829243713e-06;0;0;0;0;0;0;0;0;6.59658775874681e-06;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. AM32-2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.53062286554641e-06;0;0;0;0;0;0;0;0;0;0;0;3.95382419959391e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. CAG:7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8367474386557e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. HGF2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.12249146218566e-07;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. N37";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.89799316974853e-06;0;6.97864534524356e-06;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. SY8519";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8367474386557e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium sp. TM06-18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8367474386557e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriaceae";"Eubacterium";"Eubacterium sp. TM06-47";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75512115798355e-06;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Coprococcus";"Coprococcus sp. AF18-48";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.32654675563055e-05;0;0;0;0;0;0;0;0;0;0;0;0;0
