"root";"kingdom";"phylum";"class";"order";"family";"genus";"species";"abond34";"piglet";"group";"abund"
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"None";0.032246647325223;"1";"Control";0.0184451564919404
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium mortiferum";0.0004974990339735;"1";"Control";0.00148223920676097
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium varium";0;"1";"Control";1.22716433439702e-05
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"None";0.00071487806291296;"1";"Control";0.0105636935542755
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"None";"None";"None";0;"1";"Control";2.01605569222368e-05
"root";"Bacteria";"None";"None";"None";"None";"None";"None";0.0244586468690592;"1";"Control";0.00461106998649681
"root";"Bacteria";"None";"None";"None";"None";"None";"bacterium 210917-SL.2.15";0.00038714872896009;"1";"Control";0.000100802784611184
"root";"Bacteria";"None";"None";"None";"None";"None";"bacterium UBP9_UBA11836";0.020185617332453;"1";"Control";0.010292840854755
"root";"Bacteria";"Planctomycetes";"Planctomycetia";"Pirellulales";"Thermoguttaceae";"None";"Thermoguttaceae bacterium";0;"1";"Control";0.000220013034238323
"root";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Sinorhizobium";"None";2.43582613073079e-05;"1";"Control";0.000106500333306599
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"None";9.9647432620805e-06;"1";"Control";1.40247352502517e-05
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"Sutterella parvirubra";0.00102230884577641;"1";"Control";3.50618381256292e-06
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bradymonadales";"None";"None";"Bradymonadales bacterium";0;"1";"Control";0.000122716433439702
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Bilophila";"None";0;"1";"Control";0.00130561519720312
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Desulfovibrio piger";0.004763885408405;"1";"Control";0.00288821891559871
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"None";0.000175305668499564;"1";"Control";0.00171759179517926
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"None";"None";5.68359430503851e-05;"1";"Control";0.000243679774973123
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"None";"None";"None";2.95251652209793e-06;"1";"Control";0.000386118492358492
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"Campylobacter coli";0.000188222928283743;"1";"Control";6.13582167198511e-06
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"None";0.00555146919067462;"1";"Control";5.78520329072882e-05
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"None";"None";0.000436234316139968;"1";"Control";6.13582167198511e-06
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Escherichia";"Escherichia coli";9.59567869681826e-05;"1";"Control";0.00387389483990546
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Escherichia";"None";2.140574478521e-05;"1";"Control";0.00241050137113701
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"None";"None";0.000659149313558362;"1";"Control";0.0368644548782631
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"None";"None";"None";"None";3.69064565262241e-06;"1";"Control";2.23519218050886e-05
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";"Actinobacillus porcinus";0.000308907041124495;"1";"Control";0.00878474354237639
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";"None";0.00587772226636644;"1";"Control";0.00523034970239074
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"None";0.000206676156546855;"1";"Control";0.0279819764621115
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"[Actinobacillus] rossii";1.10719369578672e-05;"1";"Control";1.13950973908295e-05
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"[Pasteurella] aerogenes";9.59567869681826e-05;"1";"Control";8.89694142437841e-05
"root";"Bacteria";"Proteobacteria";"None";"None";"None";"None";"None";2.36201321767834e-05;"1";"Control";3.90062949147625e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"None";"None";"None";0.00407963970440881;"1";"Control";9.20373250797766e-06
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"None";"None";"Spirochaetales bacterium";0.000188961057414267;"1";"Control";2.62963785942219e-06
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Sphaerochaetaceae";"None";"None";0.000492701194625091;"1";"Control";3.63766570553403e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Sphaerochaetaceae";"None";"Sphaerochaetaceae bacterium";0.000808251397924307;"1";"Control";1.40247352502517e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Bullifex";"Bullifex porci";0.00747355744656037;"1";"Control";0.000650397097230422
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Bullifex";"None";0.00486980693863527;"1";"Control";0.000133673257853961
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Candidatus Ornithospirochaeta";"None";3.32158108736017e-06;"1";"Control";1.27099163205406e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"None";"None";0.000201878317198446;"1";"Control";6.26730356495622e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Treponemataceae";"Treponema";"None";0;"1";"Control";3.50618381256292e-06
"root";"Bacteria";"Synergistetes";"Synergistia";"Synergistales";"Synergistaceae";"Cloacibacillus";"Cloacibacillus porcorum";0.000194127961327939;"1";"Control";0.000206864844941212
"root";"Eukaryota";"None";"Bigyra";"None";"None";"None";"None";0.000294513523079268;"1";"Control";0.000235790861394856
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis hominis";0.000431805541356822;"1";"Control";5.96051248135696e-05
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis sp. subtype 1";0.00121532961340856;"1";"Control";0.000141123898455658
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis sp. subtype 4";0.000496760904842976;"1";"Control";4.51421165867476e-05
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"None";0.00527651608955425;"1";"Control";0.000641631637699014
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"None";"None";0.00331235447322861;"1";"Control";0.000736736873614783
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"None";"None";"None";0.000919339832068241;"1";"Control";0.00051628556639989
"root";"Eukaryota";"None";"None";"None";"None";"None";"None";0.000151316471757519;"1";"Control";9.11607791266359e-05
"root";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";0.0086110144366986;"1";"Control";0.00706715174719713
"root";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";0.00531157722325417;"1";"Control";0.00802127201719082
"root";"Viruses";"None";"None";"None";"None";"None";"Bacteriophage sp.";0.000570204753330162;"1";"Control";2.54198326410812e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Myoviridae";"None";"Myoviridae sp.";0.000549168073110214;"1";"Control";0.000138932533572806
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Myoviridae";"None";"None";0.000163495602411173;"1";"Control";0.000699483670606302
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"None";"None";"None";0.000785000330312786;"1";"Control";0.000632866178167607
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"CrAss-like virus sp. ctelJ1";0;"1";"Control";0.000400581500585314
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"None";0.000992414615990165;"1";"Control";5.47841220712956e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"Podoviridae sp.";9.0420818489249e-05;"1";"Control";8.89694142437841e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Siphoviridae";"None";"None";0.000398220665917958;"1";"Control";0.000398390135702462
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Siphoviridae";"None";"Siphoviridae sp.";0.000433281799617871;"1";"Control";0.00046807553897715
"root";"Viruses";"Uroviricota";"Caudoviricetes";"None";"None";"None";"None";0.003474742881944;"1";"Control";0.00025244523450453
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus faecium";3.32158108736017e-06;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Ligilactobacillus";"None";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus hyointestinalis";0.000798655719227489;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Butyricicoccus";"Butyricicoccus pullicaecorum";3.87517793525353e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium massiliamazoniense";3.28467463083394e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"None";1.14410015231295e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Candidatus Ventricola";"None";2.58345195683568e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium";"Erysipelatoclostridium ramosum";4.42877478314689e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium";"None";6.97532028345635e-05;"1";"Control";0
"root";"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"Victivallaceae";"Victivallis";"None";0.0117380984981656;"1";"Control";0
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"None";"None";"None";2.50963904378324e-05;"1";"Control";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"None";"None";"Caudovirales sp.";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"None";1.80841636978498e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriaceae";"Eubacterium";"Eubacterium coprostanoligenes";0.0426269572877888;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Coprococcus";"Coprococcus catus";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Merdibacter";"None";0;"1";"Control";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium necrophorum";0;"1";"Control";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium sp. FSA-380-WT-3A";0;"1";"Control";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Candidatus Desulfovibrio intestinavium";0.00259858360401144;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Baileyella";"Baileyella intestinalis";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";"Holdemanella biformis";2.95251652209793e-06;"1";"Control";0
"root";"Bacteria";"Kiritimatiellaeota";"Kiritimatiellae";"None";"None";"None";"None";1.66079054368008e-05;"1";"Control";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Desulfovibrio porci";0;"1";"Control";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides caccae";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Coprobacillaceae";"Sharpea";"None";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"Firmicutes bacterium CAG:555";0;"1";"Control";0
"root";"Bacteria";"Kiritimatiellaeota";"Kiritimatiellae";"None";"None";"None";"Kiritimatiellae bacterium";3.69064565262241e-06;"1";"Control";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"Phocaeicola plebeius";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Anaerovibrio";"None";0;"1";"Control";0
"root";"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"None";"None";"None";0.00188407460566374;"1";"Control";0
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Rhodocyclales";"Azonexaceae";"Dechloromonas";"Dechloromonas sp. Dech2017";0;"1";"Control";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";"None";0.000195235155023725;"1";"Control";0
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"Bifidobacterium pseudolongum";0;"1";"Control";0
"root";"Viruses";"Hofneiviricota";"Faserviricetes";"Tubulavirales";"Inoviridae";"None";"None";1.25481952189162e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus cecorum";1.66079054368008e-05;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Mitsuokella";"Mitsuokella jalaludinii";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus hirae";1.47625826104896e-06;"1";"Control";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Olsenella";"Olsenella porci";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Allisonella";"None";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Megasphaera";"Megasphaera elsdenii";0;"1";"Control";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Megasphaera";"None";0;"1";"Control";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Drexlerviridae";"Tunavirus";"None";0;"1";"Control";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Parafannyhessea";"Parafannyhessea umbonata";0;"1";"Control";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";"Helicobacter sp. 11-8110";0;"1";"Control";0
"root";"Bacteria";"Verrucomicrobia";"Opitutae";"Opitutales";"None";"Candidatus Merdousia";"None";0.000170507829151155;"1";"Control";0
"root";"Bacteria";"Chlamydiae";"Chlamydiia";"Chlamydiales";"Chlamydiaceae";"Chlamydia";"Chlamydia suis";0;"1";"Control";0
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"None";0.00447896756402255;"2";"Colistin";7.92324536129999e-06
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"None";1.36553889147029e-05;"2";"Colistin";6.48265529560908e-06
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";"None";0.00550349079719053;"2";"Colistin";0.000778638930505935
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"None";1.10719369578672e-05;"2";"Colistin";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"None";"None";1.14410015231295e-05;"2";"Colistin";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"None";0.000339539400041261;"2";"Colistin";0.00386870462141293
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"None";"None";"None";9.8171174359756e-05;"2";"Colistin";4.68191771349545e-05
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"None";"None";"None";"None";0.00159694237388972;"2";"Colistin";4.82597672006454e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides fragilis";0.00141388634951964;"2";"Colistin";0.00212054857669702
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides pyogenes";0.000895719699891458;"2";"Colistin";1.58464907226e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides sp.";0.000122160371101802;"2";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides sp. CAG:709";5.53596847893361e-06;"2";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides thetaiotaomicron";0.000236570386333096;"2";"Colistin";0.00194191540855134
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides uniformis";3.57992628304373e-05;"2";"Colistin";9.3638354269909e-06
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"None";0.00298979204318941;"2";"Colistin";0.00402861011870462
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"None";"Bacteroidaceae bacterium";0.0021874456783093;"2";"Colistin";0.00166532211593869
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"None";"None";0.00165156392954853;"2";"Colistin";0.00153638930505935
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"None";0.0171585497681721;"2";"Colistin";0.0216030886251008
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"Phocaeicola vulgatus";0.00486353284102581;"2";"Colistin";0.00171790365333641
